City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description
1096,Moose Factory,51.26,-80.61,24.8,73,90,10.29,CA,overcast clouds
1097,Sri Aman,1.24,111.46,78.8,94,97,1.12,MY,moderate rain
1098,Avarua,-21.21,-159.78,73.4,83,100,10.29,CK,light rain
1099,Port Elizabeth,-33.92,25.57,68.0,56,0,10.29,ZA,clear sky
1100,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
1101,Pacific Grove,36.62,-121.92,46.4,93,1,6.76,US,clear sky
1102,Vardo,70.37,31.11,32.0,84,75,21.92,NO,broken clouds
1103,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
1104,Ilulissat,69.22,-51.1,15.8,72,75,5.82,GL,broken clouds
1105,Sao Filipe,14.9,-24.5,82.35,59,100,17.52,CV,overcast clouds
1106,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
1107,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
1108,Nokaneng,-19.67,22.27,101.39,11,64,4.09,BW,broken clouds
1109,Saldanha,-33.01,17.94,78.8,29,0,19.46,ZA,clear sky
1110,Tiksi,71.69,128.87,1.44,94,47,2.57,RU,scattered clouds
1111,Dori,14.04,-0.03,98.44,10,0,8.72,BF,clear sky
1112,Darhan,49.49,105.92,29.28,82,88,1.7,MN,overcast clouds
1113,Qandala,11.47,49.87,80.91,71,38,8.79,SO,scattered clouds
1114,Mount Gambier,-37.83,140.77,44.6,87,25,5.82,AU,scattered clouds
1115,Zapodeni,46.75,27.65,48.2,81,20,11.41,RO,few clouds
1116,Guerrero Negro,27.98,-114.06,59.05,81,1,1.83,MX,clear sky
1117,Bluff,-46.6,168.33,48.0,82,76,3.0,NZ,broken clouds
1118,Chipinge,-20.19,32.62,80.62,31,10,11.25,ZW,clear sky
1119,Cherskiy,68.75,161.3,7.3,87,100,3.78,RU,overcast clouds
1120,Bluff,-46.6,168.33,48.0,82,76,3.0,NZ,broken clouds
1121,Bodden Town,19.28,-81.25,86.0,79,20,6.93,KY,few clouds
1122,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
1123,Castro,-24.79,-50.01,60.03,77,100,7.0,BR,overcast clouds
1124,Pevek,69.7,170.31,13.53,97,100,10.0,RU,overcast clouds
1125,Guerrero Negro,27.98,-114.06,59.05,81,1,1.83,MX,clear sky
1126,Porbandar,21.64,69.61,84.13,42,0,7.74,IN,clear sky
1127,Puerto Ayora,-0.74,-90.35,70.0,94,100,7.0,EC,overcast clouds
1128,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1129,Bluff,-46.6,168.33,48.0,82,76,3.0,NZ,broken clouds
1130,Upernavik,72.79,-56.15,16.65,95,55,9.98,GL,broken clouds
1131,Yellowknife,62.46,-114.35,19.4,85,90,14.99,CA,light snow
1132,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1133,Bredasdorp,-34.53,20.04,68.0,45,0,13.87,ZA,clear sky
1134,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
1135,Klaeng,12.78,101.65,82.0,90,96,1.19,TH,light rain
1136,Barro,-6.72,-38.87,96.1,31,99,7.74,BR,overcast clouds
1137,Marystown,47.17,-55.15,37.0,100,100,3.0,CA,overcast clouds
1138,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
1139,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
1140,Vardo,70.37,31.11,32.0,84,75,21.92,NO,broken clouds
1141,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1142,Bergerac,44.83,0.5,71.6,56,0,3.36,FR,clear sky
1143,Magadan,59.57,150.8,32.99,95,100,7.81,RU,moderate rain
1144,Narsaq,60.92,-46.05,23.0,79,75,2.24,GL,broken clouds
1145,Liverpool,53.41,-2.98,57.2,67,40,21.92,GB,shower rain
1146,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
1147,Ust-Nera,64.57,143.2,-4.34,82,100,1.99,RU,overcast clouds
1148,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
1149,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
1150,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
1151,Clyde River,70.47,-68.59,15.8,100,90,10.29,CA,light snow
1152,Iqaluit,63.75,-68.51,19.4,85,90,6.93,CA,light snow
1153,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
1154,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
1155,San Patricio,28.02,-97.52,57.99,100,1,4.7,US,clear sky
1156,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
1157,Bredasdorp,-34.53,20.04,68.0,45,0,13.87,ZA,clear sky
1158,Kruisfontein,-34.0,24.73,66.99,61,26,7.0,ZA,scattered clouds
1159,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
1160,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
1161,Nacala,-14.54,40.67,81.68,60,100,8.23,MZ,overcast clouds
1162,Castro,-24.79,-50.01,60.03,77,100,7.0,BR,overcast clouds
1163,Lebu,-37.62,-73.65,60.51,66,24,8.66,CL,few clouds
1164,Laurel,39.1,-76.85,45.0,86,75,4.14,US,broken clouds
1165,Toora-Khem,52.47,96.11,25.59,94,100,3.87,RU,overcast clouds
1166,Arraial Do Cabo,-22.97,-42.03,69.8,94,90,6.93,BR,light intensity drizzle
1167,Provideniya,64.38,-173.3,20.88,86,86,5.93,RU,overcast clouds
1168,Carnarvon,-24.87,113.63,71.6,78,90,9.17,AU,overcast clouds
1169,Port Hedland,-20.32,118.57,78.8,74,0,17.22,AU,clear sky
1170,Tiksi,71.69,128.87,1.44,94,47,2.57,RU,scattered clouds
1171,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
1172,Cabo San Lucas,22.89,-109.91,75.2,64,5,5.01,MX,clear sky
1173,Tiksi,71.69,128.87,1.44,94,47,2.57,RU,scattered clouds
1174,Cape Town,-33.93,18.42,71.6,46,0,25.28,ZA,clear sky
1175,Zastron,-30.3,27.08,61.21,67,100,13.51,ZA,light rain
1176,Longyearbyen,78.22,15.64,19.4,73,75,1.12,SJ,broken clouds
1177,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
1178,Bengkulu,-3.8,102.27,77.81,85,100,3.4,ID,moderate rain
1179,Carbonia,39.17,8.52,75.0,64,0,5.82,IT,clear sky
1180,Guanica,17.97,-66.91,87.01,61,89,5.01,PR,overcast clouds
1181,Kaitangata,-46.28,169.85,50.0,66,5,1.99,NZ,clear sky
1182,Victoria,22.29,114.16,75.0,73,0,13.49,HK,clear sky
1183,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
1184,Butaritari,3.07,172.79,81.09,76,64,16.31,KI,broken clouds
1185,Acari,-15.43,-74.62,72.43,55,95,6.73,PE,overcast clouds
1186,Hilo,19.73,-155.09,75.2,78,90,2.89,US,overcast clouds
1187,Carnarvon,-24.87,113.63,71.6,78,90,9.17,AU,overcast clouds
1188,Zhoucun,36.82,117.82,58.64,70,88,7.05,CN,overcast clouds
1189,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1190,Ponta Delgada,37.73,-25.67,69.8,94,75,14.99,PT,broken clouds
1191,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1192,Gainesville,29.65,-82.32,69.01,87,1,4.7,US,clear sky
1193,Thompson,55.74,-97.86,15.8,85,90,20.8,CA,light snow
1194,Port Elizabeth,-33.92,25.57,68.0,56,0,10.29,ZA,clear sky
1195,Caravelas,-17.71,-39.25,82.09,63,99,9.84,BR,moderate rain
1196,Sabha,27.04,14.43,74.93,31,0,10.0,LY,clear sky
1197,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1198,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
1199,Manokwari,-0.87,134.08,81.12,79,100,6.31,ID,overcast clouds
1200,Tuktoyaktuk,69.45,-133.04,-4.0,83,20,3.36,CA,few clouds
1201,Guanare,9.04,-69.74,82.83,79,86,1.77,VE,moderate rain
1202,Shingu,33.73,135.98,53.65,72,0,5.23,JP,clear sky
1203,Vaini,-21.2,-175.2,71.6,88,40,11.41,TO,scattered clouds
1204,Chokurdakh,70.63,147.92,2.41,95,100,6.64,RU,overcast clouds
1205,Atuona,-9.8,-139.03,78.03,76,24,18.63,PF,few clouds
1206,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
1207,Akdepe,42.06,59.38,57.2,24,0,9.17,TM,clear sky
1208,Santa Isabel,-23.32,-46.22,64.4,82,90,9.17,BR,overcast clouds
1209,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
1210,Vaini,-21.2,-175.2,71.6,88,40,11.41,TO,scattered clouds
1211,Mahebourg,-20.41,57.7,71.6,68,75,14.99,MU,shower rain
1212,Yarovoye,52.93,78.58,36.63,81,90,6.26,RU,overcast clouds
1213,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
1214,Saint-Pierre,-21.34,55.48,73.4,60,75,17.22,RE,broken clouds
1215,Vanimo,-2.67,141.3,78.75,84,11,6.24,PG,few clouds
1216,Nikolskoye,59.7,30.79,44.6,81,75,4.47,RU,broken clouds
1217,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1218,Bhadrachalam,17.67,80.88,74.52,73,0,1.14,IN,clear sky
1219,Port Elizabeth,-33.92,25.57,68.0,56,0,10.29,ZA,clear sky
1220,Torbay,47.67,-52.73,37.99,69,75,17.22,CA,light shower snow
1221,Sept-Iles,50.2,-66.38,27.0,58,0,10.29,CA,clear sky
1222,Esperance,-33.87,121.9,75.2,53,75,18.34,AU,broken clouds
1223,Hilo,19.73,-155.09,75.2,78,90,2.89,US,overcast clouds
1224,New Norfolk,-42.78,147.06,55.0,68,73,1.57,AU,broken clouds
1225,Komsomolskiy,40.43,71.72,48.2,24,0,2.24,UZ,clear sky
1226,Puerto Ayora,-0.74,-90.35,70.0,94,100,7.0,EC,overcast clouds
1227,Subiaco,41.93,13.09,66.99,70,0,1.99,IT,clear sky
1228,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
1229,Santa Cruz,-17.8,-63.17,78.8,31,40,28.86,BO,scattered clouds
1230,Kapaa,22.08,-159.32,71.6,88,1,9.17,US,clear sky
1231,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1232,Arraial Do Cabo,-22.97,-42.03,69.8,94,90,6.93,BR,light intensity drizzle
1233,Barrow,71.29,-156.79,17.6,78,90,3.36,US,overcast clouds
1234,Ossora,59.24,163.07,32.61,94,99,2.37,RU,overcast clouds
1235,Tacuati,-23.45,-56.58,84.33,50,8,2.77,PY,clear sky
1236,Port Hedland,-20.32,118.57,78.8,74,0,17.22,AU,clear sky
1237,Yulara,-25.24,130.99,75.2,16,87,8.05,AU,overcast clouds
1238,Aklavik,68.22,-135.01,-2.2,84,75,5.82,CA,broken clouds
1239,Homer,59.64,-151.55,26.01,53,1,10.29,US,clear sky
1240,Ponta Do Sol,32.67,-17.1,77.0,78,20,9.17,PT,few clouds
1241,Qaanaaq,77.48,-69.36,12.99,87,100,7.18,GL,overcast clouds
1242,Saldanha,-33.01,17.94,78.8,29,0,19.46,ZA,clear sky
1243,Mahanoro,-19.9,48.8,72.39,62,60,6.2,MG,broken clouds
1244,Margate,51.38,1.39,57.99,91,84,7.0,GB,moderate rain
1245,Sargatskoye,55.61,73.5,35.58,83,63,12.55,RU,broken clouds
1246,Torbay,47.67,-52.73,37.99,69,75,17.22,CA,light shower snow
1247,Leshukonskoye,64.9,45.76,32.59,95,68,6.53,RU,broken clouds
1248,Maldonado,-34.67,-54.92,63.0,87,20,5.82,UY,few clouds
1249,Avera,33.19,-82.53,50.0,71,90,8.05,US,overcast clouds
1250,Kodiak,57.79,-152.41,32.0,90,1,8.05,US,clear sky
1251,Coquimbo,-29.95,-71.34,53.6,87,90,8.05,CL,overcast clouds
1252,Puerto Ayora,-0.74,-90.35,70.0,94,100,7.0,EC,overcast clouds
1253,Boyuibe,-20.42,-63.28,71.6,37,40,4.7,BO,scattered clouds
1254,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1255,Verkhoyansk,67.54,133.38,-7.85,88,89,5.23,RU,overcast clouds
1256,Kaitangata,-46.28,169.85,50.0,66,5,1.99,NZ,clear sky
1257,Faanui,-16.48,-151.75,78.42,76,31,17.27,PF,scattered clouds
1258,Evensk,61.95,159.23,22.1,90,64,9.06,RU,broken clouds
1259,Rio Grande,-32.03,-52.1,69.8,56,40,14.99,BR,scattered clouds
1260,Bluff,-46.6,168.33,48.0,82,76,3.0,NZ,broken clouds
1261,La Ronge,55.1,-105.28,19.4,79,90,9.17,CA,light snow
1262,Bluff,-46.6,168.33,48.0,82,76,3.0,NZ,broken clouds
1263,Victoria,22.29,114.16,75.0,73,0,13.49,HK,clear sky
1264,Kununurra,-15.77,128.73,84.2,66,18,9.17,AU,few clouds
1265,Chuy,-33.7,-53.46,65.41,60,24,5.73,UY,few clouds
1266,Salalah,17.02,54.09,87.8,22,0,5.82,OM,clear sky
1267,Norman Wells,65.28,-126.83,1.4,84,20,6.93,CA,few clouds
1268,Qaanaaq,77.48,-69.36,12.99,87,100,7.18,GL,overcast clouds
1269,Aykhal,66.0,111.5,1.4,84,0,4.85,RU,clear sky
1270,Monrovia,6.3,-10.8,84.27,67,67,7.02,LR,broken clouds
1271,Puerto Carreno,6.19,-67.49,81.28,81,99,1.97,CO,overcast clouds
1272,Avarua,-21.21,-159.78,73.4,83,100,10.29,CK,light rain
1273,Quarai,-30.39,-56.45,68.54,58,0,12.33,BR,clear sky
1274,Klaksvik,62.23,-6.59,44.6,81,100,31.09,FO,light rain
1275,Barrow,71.29,-156.79,17.6,78,90,3.36,US,overcast clouds
1276,Kirakira,-10.45,161.92,79.39,80,70,4.81,SB,broken clouds
1277,Inirida,3.87,-67.92,79.34,94,98,3.06,CO,moderate rain
1278,Hobyo,5.35,48.53,83.01,70,98,7.43,SO,light rain
1279,Sydney,-33.87,151.21,59.0,87,0,9.17,AU,clear sky
1280,Dikson,73.51,80.55,16.2,95,100,20.24,RU,overcast clouds
1281,Padang,-0.95,100.35,80.06,73,100,3.44,ID,moderate rain
1282,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1283,Gat,31.61,34.76,79.0,100,32,1.99,IL,scattered clouds
1284,Mar Del Plata,-38.0,-57.56,64.4,52,0,11.41,AR,clear sky
1285,Norman Wells,65.28,-126.83,1.4,84,20,6.93,CA,few clouds
1286,Bethel,41.37,-73.41,35.01,92,1,4.29,US,clear sky
1287,Esperance,-33.87,121.9,75.2,53,75,18.34,AU,broken clouds
1288,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
1289,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
1290,Khatanga,71.97,102.5,-8.59,87,94,5.82,RU,overcast clouds
1291,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
1292,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
1293,Avarua,-21.21,-159.78,73.4,83,100,10.29,CK,light rain
1294,Hamilton,39.18,-84.53,42.01,74,20,4.7,US,few clouds
1295,Qena,26.16,32.72,91.4,36,20,4.7,EG,few clouds
1296,Georgetown,5.41,100.34,84.2,79,20,4.7,MY,few clouds
1297,Tasiilaq,65.61,-37.64,32.0,94,75,1.12,GL,broken clouds
1298,Matara,5.95,80.54,79.38,81,0,7.67,LK,clear sky
1299,Parral,26.93,-105.67,54.7,56,99,0.83,MX,overcast clouds
1300,Mahebourg,-20.41,57.7,71.6,68,75,14.99,MU,shower rain
1301,Afua,-0.16,-50.39,91.45,48,67,8.01,BR,broken clouds
1302,Vardo,70.37,31.11,32.0,84,75,21.92,NO,broken clouds
1303,Sidney,-33.87,151.21,59.0,87,0,9.17,AU,clear sky
1304,Saint-Augustin,51.23,-58.65,29.28,81,2,11.88,CA,clear sky
1305,La Ronge,55.1,-105.28,19.4,79,90,9.17,CA,light snow
1306,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
1307,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
1308,Inhambane,-23.86,35.38,86.0,48,20,12.75,MZ,few clouds
